state,district,month,theme,visits_per_1k,funds_on_time,data_quality,female_pct,training_sessions,outreach_pre_monsoon,monsoon,beneficiaries,age0_5,age6_17,age18_35,age36_plus,outcome_score,dropout_rate,nps,data_issue_flag
Rajasthan,Rajasthan-Dist-01,2023-04-01,Livelihoods,5.32,0.529,0.746,0.419,9,1,0,331,18,57,125,131,100.0,0.01,29.7,OK
Rajasthan,Rajasthan-Dist-01,2023-05-01,Livelihoods,3.32,0.605,0.626,0.493,5,1,0,258,15,51,89,103,92.6,0.01,20.1,OK
Rajasthan,Rajasthan-Dist-01,2023-07-01,Education,2.9,0.459,0.868,0.468,7,0,1,255,2,124,99,30,97.7,0.031,21.6,OK
Rajasthan,Rajasthan-Dist-01,2023-08-01,Health,3.18,0.739,0.556,0.538,10,0,1,296,54,60,127,55,98.6,0.051,22.2,OK
Rajasthan,Rajasthan-Dist-01,2023-09-01,Education,3.38,0.646,0.787,0.495,3,0,1,260,18,135,88,19,93.6,0.061,24.6,OK
Rajasthan,Rajasthan-Dist-01,2023-12-01,WASH,5.01,0.571,0.573,0.446,5,0,0,289,16,44,100,129,98.1,0.01,17.9,OK
Rajasthan,Rajasthan-Dist-01,2024-01-01,Skilling,4.9,0.745,0.685,0.55,2,0,0,254,10,39,105,100,100.0,0.01,36.1,OK
Rajasthan,Rajasthan-Dist-01,2024-02-01,Skilling,4.96,0.805,0.76,0.491,5,0,0,291,16,55,95,125,100.0,0.01,34.7,OK
Rajasthan,Rajasthan-Dist-01,2024-04-01,Health,5.36,0.597,0.768,0.413,6,1,0,310,56,49,111,94,100.0,0.01,18.7,OK
Rajasthan,Rajasthan-Dist-01,2024-07-01,WASH,4.12,0.662,0.62,0.396,6,0,1,292,0,0,0,0,94.7,0.01,22.3,MISSING_AGE
Rajasthan,Rajasthan-Dist-01,2024-09-01,Livelihoods,4.37,0.546,0.559,0.48,5,0,1,293,20,70,112,91,96.1,0.01,25.4,OK
Rajasthan,Rajasthan-Dist-01,2024-11-01,Health,4.17,0.602,0.745,0.471,7,0,0,308,47,62,106,93,100.0,0.01,29.6,OK
Rajasthan,Rajasthan-Dist-01,2024-12-01,Education,6.26,0.782,0.641,0.507,9,0,0,329,23,180,120,6,100.0,0.01,35.5,OK
Rajasthan,Rajasthan-Dist-01,2025-01-01,Education,3.54,0.727,0.717,0.544,5,0,0,290,9,145,117,19,97.8,0.014,18.4,OK
Rajasthan,Rajasthan-Dist-01,2025-02-01,WASH,4.63,0.664,0.69,0.49,5,0,0,300,12,53,106,129,100.0,0.01,25.4,OK
Rajasthan,Rajasthan-Dist-01,2025-03-01,Livelihoods,4.76,0.704,0.718,0.502,4,0,0,270,7,42,109,112,100.0,0.01,25.2,OK
Rajasthan,Rajasthan-Dist-01,2025-04-01,Skilling,5.15,0.636,0.711,0.575,6,1,0,275,10,43,103,119,100.0,0.01,21.8,OK
Rajasthan,Rajasthan-Dist-01,2025-06-01,Education,2.74,0.757,0.706,0.507,7,0,1,271,15,152,99,5,95.7,0.06,29.7,OK
Rajasthan,Rajasthan-Dist-01,2025-09-01,Health,4.49,0.755,0.764,0.439,2,0,1,281,47,55,109,70,98.0,0.01,34.4,OK
Rajasthan,Rajasthan-Dist-01,2025-10-01,Education,3.42,0.581,0.696,0.435,6,0,0,265,19,153,98,0,93.7,0.023,20.1,OK
Rajasthan,Rajasthan-Dist-02,2023-03-01,Skilling,6.14,0.555,0.604,0.523,4,0,0,317,10,49,122,136,100.0,0.01,19.3,OK
Rajasthan,Rajasthan-Dist-02,2023-05-01,Education,4.14,0.665,0.821,0.427,3,1,0,291,10,157,85,39,99.6,0.01,24.8,OK
Rajasthan,Rajasthan-Dist-02,2023-06-01,Health,4.37,0.732,0.799,0.454,5,0,1,290,50,57,113,70,100.0,0.01,24.9,OK
Rajasthan,Rajasthan-Dist-02,2023-09-01,WASH,3.58,0.529,0.901,0.467,7,0,1,254,23,45,94,92,98.8,0.01,24.2,OK
Rajasthan,Rajasthan-Dist-02,2023-11-01,Education,5.75,0.666,0.674,0.372,5,0,0,308,10,172,134,0,100.0,0.01,25.8,OK
Rajasthan,Rajasthan-Dist-02,2024-01-01,Skilling,3.83,0.839,0.894,0.554,7,0,0,269,23,48,120,78,100.0,0.01,39.3,OK
Rajasthan,Rajasthan-Dist-02,2024-02-01,Health,3.8,0.543,0.69,0.465,4,0,0,294,54,44,103,93,97.0,0.038,38.0,OK
Rajasthan,Rajasthan-Dist-02,2024-03-01,Health,5.04,0.973,0.652,0.481,9,0,0,293,51,61,123,58,100.0,0.01,36.5,OK
Rajasthan,Rajasthan-Dist-02,2024-04-01,Education,3.72,0.506,0.709,0.44,6,1,0,304,20,160,106,18,100.0,0.01,16.9,OK
Rajasthan,Rajasthan-Dist-02,2024-06-01,Education,4.18,0.548,0.906,0.439,8,0,1,288,14,155,115,4,100.0,0.021,33.9,OK
Rajasthan,Rajasthan-Dist-02,2024-07-01,Skilling,4.26,0.783,0.84,0.52,6,0,1,289,0,0,0,0,99.0,0.01,30.5,MISSING_AGE
Rajasthan,Rajasthan-Dist-02,2024-08-01,WASH,3.86,0.59,0.689,0.371,7,0,1,302,22,51,100,129,100.0,0.011,15.5,OK
Rajasthan,Rajasthan-Dist-02,2024-10-01,WASH,5.51,0.541,0.855,0.352,6,0,0,292,15,66,100,111,100.0,0.01,18.8,OK
Rajasthan,Rajasthan-Dist-02,2024-11-01,Livelihoods,4.73,0.715,0.566,0.437,7,0,0,293,15,51,137,90,100.0,0.01,18.4,OK
Rajasthan,Rajasthan-Dist-02,2024-12-01,Health,4.45,0.69,0.578,0.412,5,0,0,297,54,52,97,94,100.0,0.01,31.5,OK
Rajasthan,Rajasthan-Dist-02,2025-04-01,Education,5.31,0.815,0.768,0.475,8,1,0,309,18,170,120,1,100.0,0.01,40.4,OK
Rajasthan,Rajasthan-Dist-02,2025-05-01,Health,5.86,0.765,0.685,0.398,7,1,0,282,49,51,112,70,100.0,0.01,24.8,OK
Rajasthan,Rajasthan-Dist-02,2025-07-01,Health,5.2,0.54,0.525,0.438,4,0,1,300,45,48,104,103,100.0,0.01,16.1,OK
Rajasthan,Rajasthan-Dist-02,2025-08-01,Health,3.22,0.748,0.836,0.436,7,0,1,259,44,47,109,59,89.7,0.019,36.9,OK
Rajasthan,Rajasthan-Dist-02,2025-09-01,WASH,4.47,0.541,0.816,0.375,6,0,1,298,5,56,102,135,100.0,0.01,31.3,OK
Rajasthan,Rajasthan-Dist-03,2023-03-01,Skilling,4.99,0.716,0.612,0.547,8,0,0,303,16,35,114,138,100.0,0.01,34.3,OK
Rajasthan,Rajasthan-Dist-03,2023-05-01,Health,7.02,0.775,0.798,0.472,4,1,0,381,61,67,138,115,100.0,0.01,35.0,OK
Rajasthan,Rajasthan-Dist-03,2023-06-01,Health,5.7,0.613,0.714,0.536,4,0,1,336,50,50,122,114,100.0,0.01,18.4,OK
Rajasthan,Rajasthan-Dist-03,2023-08-01,Health,4.82,0.558,0.961,0.531,4,0,1,296,42,49,110,95,100.0,0.01,18.9,OK
Rajasthan,Rajasthan-Dist-03,2023-09-01,WASH,4.04,0.695,0.859,0.56,4,0,1,301,13,59,116,113,96.9,0.01,32.9,OK
Rajasthan,Rajasthan-Dist-03,2024-02-01,Education,5.33,0.711,0.67,0.49,7,0,0,325,24,173,108,20,100.0,0.01,32.6,OK
Rajasthan,Rajasthan-Dist-03,2024-04-01,Health,4.76,0.767,0.743,0.46,3,1,0,312,54,62,103,93,100.0,0.01,32.4,OK
Rajasthan,Rajasthan-Dist-03,2024-06-01,WASH,5.37,0.79,0.881,0.53,7,0,1,310,0,0,0,0,100.0,0.01,37.5,MISSING_AGE
Rajasthan,Rajasthan-Dist-03,2024-10-01,Health,6.23,0.808,0.867,0.451,8,0,0,334,71,67,144,52,100.0,0.01,27.5,OK
Rajasthan,Rajasthan-Dist-03,2024-12-01,Skilling,5.64,0.549,0.468,0.719,9,0,0,347,17,55,125,150,100.0,0.01,15.3,OK
Rajasthan,Rajasthan-Dist-03,2025-02-01,Livelihoods,6.76,0.774,0.808,0.461,5,0,0,338,20,58,129,131,100.0,0.01,47.5,OK
Rajasthan,Rajasthan-Dist-03,2025-03-01,Education,3.17,0.49,0.768,0.533,5,0,0,304,16,155,115,18,98.4,0.01,30.3,OK
Rajasthan,Rajasthan-Dist-03,2025-04-01,WASH,6.02,0.929,0.715,0.549,6,1,0,311,10,57,122,122,100.0,0.01,31.7,OK
Rajasthan,Rajasthan-Dist-03,2025-06-01,Skilling,5.11,0.722,1.0,0.548,6,0,1,312,18,51,114,129,100.0,0.01,37.9,OK
Rajasthan,Rajasthan-Dist-03,2025-08-01,Skilling,4.78,0.626,0.738,0.624,3,0,1,288,1,44,115,128,100.0,0.01,19.1,OK
Rajasthan,Rajasthan-Dist-03,2025-09-01,Skilling,4.24,0.56,0.737,0.627,9,0,1,304,19,40,126,119,97.5,0.01,7.6,OK
Rajasthan,Rajasthan-Dist-04,2023-01-01,Skilling,5.67,0.727,0.78,0.501,5,0,0,334,8,53,117,156,100.0,0.01,26.9,OK
Rajasthan,Rajasthan-Dist-04,2023-02-01,WASH,6.53,0.802,0.824,0.469,5,0,0,315,9,67,118,121,100.0,0.01,38.7,OK
Rajasthan,Rajasthan-Dist-04,2023-04-01,Livelihoods,6.75,0.868,0.696,0.451,9,1,0,311,10,60,109,132,100.0,0.01,28.0,OK
Rajasthan,Rajasthan-Dist-04,2023-05-01,WASH,5.44,0.817,0.849,0.542,5,1,0,298,18,47,116,117,100.0,0.01,40.5,OK
Rajasthan,Rajasthan-Dist-04,2023-06-01,Health,4.14,0.698,0.693,0.438,7,0,1,331,58,68,121,84,100.0,0.01,27.6,OK
Rajasthan,Rajasthan-Dist-04,2023-09-01,Skilling,5.47,0.856,0.77,0.655,8,0,1,337,0,0,0,0,100.0,0.01,32.1,MISSING_AGE
Rajasthan,Rajasthan-Dist-04,2023-10-01,Skilling,5.91,0.722,0.851,0.536,8,0,0,319,11,71,130,107,100.0,0.01,31.4,OK
Rajasthan,Rajasthan-Dist-04,2023-12-01,WASH,6.28,0.698,0.952,0.459,4,0,0,278,15,45,96,122,100.0,0.01,35.6,OK
Rajasthan,Rajasthan-Dist-04,2024-01-01,Health,5.34,0.722,0.757,0.478,6,0,0,347,64,66,121,96,100.0,0.01,25.7,OK
Rajasthan,Rajasthan-Dist-04,2024-04-01,Skilling,6.06,0.658,0.626,0.59,4,1,0,290,9,55,109,117,100.0,0.01,25.2,OK
Rajasthan,Rajasthan-Dist-04,2024-05-01,Health,6.02,0.828,1.0,0.462,6,1,0,307,56,60,105,86,100.0,0.01,46.2,OK
Rajasthan,Rajasthan-Dist-04,2024-06-01,Skilling,5.08,0.756,0.816,0.547,6,0,1,340,11,67,131,131,100.0,0.01,39.6,OK
Rajasthan,Rajasthan-Dist-04,2024-08-01,Health,3.83,0.745,0.816,0.378,10,0,1,314,55,64,116,79,100.0,0.01,23.8,OK
Rajasthan,Rajasthan-Dist-04,2024-09-01,Education,4.03,0.622,0.705,0.426,9,0,1,334,11,190,130,3,100.0,0.023,16.2,OK
Rajasthan,Rajasthan-Dist-04,2024-11-01,Skilling,4.56,0.876,0.792,0.628,7,0,0,282,7,48,100,127,100.0,0.01,42.2,OK
Rajasthan,Rajasthan-Dist-04,2024-12-01,WASH,5.4,0.767,0.76,0.472,7,0,0,323,11,62,121,129,100.0,0.01,22.6,OK
Rajasthan,Rajasthan-Dist-04,2025-01-01,Education,3.93,0.647,0.635,0.461,11,0,0,293,11,157,113,12,100.0,0.038,26.4,OK
Rajasthan,Rajasthan-Dist-04,2025-02-01,WASH,5.7,0.656,0.684,0.428,9,0,0,360,18,50,138,154,100.0,0.01,19.4,OK
Rajasthan,Rajasthan-Dist-04,2025-03-01,WASH,6.77,0.805,0.936,0.44,6,0,0,329,13,66,121,129,100.0,0.01,38.2,OK
Rajasthan,Rajasthan-Dist-04,2025-04-01,Education,6.07,0.729,0.948,0.586,8,1,0,370,15,184,130,41,100.0,0.01,36.9,OK
Rajasthan,Rajasthan-Dist-04,2025-06-01,Skilling,4.41,0.769,0.802,0.584,5,0,1,317,12,64,125,116,100.0,0.01,41.3,OK
Rajasthan,Rajasthan-Dist-04,2025-07-01,Health,4.27,0.592,0.711,0.475,9,0,1,311,46,62,116,87,100.0,0.01,22.0,OK
Rajasthan,Rajasthan-Dist-04,2025-08-01,Livelihoods,6.33,0.742,0.723,0.418,6,0,1,333,21,58,123,131,100.0,0.01,34.7,OK
Rajasthan,Rajasthan-Dist-04,2025-10-01,Livelihoods,4.93,0.715,0.892,0.494,6,0,0,322,3,68,119,132,100.0,0.01,32.7,OK
Rajasthan,Rajasthan-Dist-05,2023-01-01,Skilling,4.51,0.618,0.871,0.491,4,0,0,292,9,60,115,108,100.0,0.01,32.8,OK
Rajasthan,Rajasthan-Dist-05,2023-02-01,Skilling,6.05,0.788,0.72,0.534,3,0,0,264,8,47,105,104,100.0,0.01,33.0,OK
Rajasthan,Rajasthan-Dist-05,2023-03-01,Skilling,4.21,0.71,0.868,0.549,8,0,0,287,13,44,106,124,100.0,0.01,30.1,OK
Rajasthan,Rajasthan-Dist-05,2023-05-01,Skilling,4.54,0.44,0.63,0.635,8,1,0,274,26,52,92,104,100.0,0.01,30.1,OK
Rajasthan,Rajasthan-Dist-05,2023-06-01,Livelihoods,3.34,0.503,0.69,0.513,10,0,1,269,9,61,110,89,93.5,0.01,14.3,OK
Rajasthan,Rajasthan-Dist-05,2023-07-01,Health,5.1,0.728,0.676,0.455,5,0,1,305,47,65,115,78,100.0,0.01,37.3,OK
Rajasthan,Rajasthan-Dist-05,2023-09-01,Livelihoods,3.24,0.721,0.626,0.5,7,0,1,247,8,41,90,108,85.3,0.045,23.7,OK
Rajasthan,Rajasthan-Dist-05,2023-10-01,WASH,5.15,0.701,0.829,0.55,5,0,0,322,15,47,116,144,100.0,0.01,32.6,OK
Rajasthan,Rajasthan-Dist-05,2024-02-01,WASH,4.86,0.716,0.693,0.394,6,0,0,272,4,44,99,125,100.0,0.01,25.1,OK
Rajasthan,Rajasthan-Dist-05,2024-04-01,Health,3.56,0.567,0.679,0.419,7,1,0,281,39,52,100,90,100.0,0.01,11.1,OK
Rajasthan,Rajasthan-Dist-05,2024-06-01,Health,3.29,0.622,0.729,0.392,5,0,1,268,48,42,103,75,93.2,0.045,21.9,OK
Rajasthan,Rajasthan-Dist-05,2024-07-01,WASH,4.02,0.631,0.537,0.489,6,0,1,284,16,64,108,96,99.4,0.01,27.6,OK
Rajasthan,Rajasthan-Dist-05,2024-08-01,Education,2.94,0.696,1.0,0.446,3,0,1,220,0,0,0,0,90.8,0.024,36.0,MISSING_AGE
Rajasthan,Rajasthan-Dist-05,2024-09-01,Education,3.81,0.607,0.728,0.383,3,0,1,259,0,129,108,22,97.4,0.014,33.8,OK
Rajasthan,Rajasthan-Dist-05,2025-02-01,Health,1.33,0.891,0.783,0.506,3,0,0,227,33,48,89,57,72.9,0.095,41.6,OK
Rajasthan,Rajasthan-Dist-05,2025-03-01,Education,3.77,0.637,0.674,0.449,1,0,0,257,10,143,98,6,96.2,0.032,31.7,OK
Rajasthan,Rajasthan-Dist-05,2025-04-01,Skilling,3.67,0.744,0.956,0.461,5,1,0,260,27,55,100,78,99.5,0.01,30.1,OK
Rajasthan,Rajasthan-Dist-05,2025-05-01,Education,4.03,0.708,0.628,0.463,3,1,0,274,13,156,116,0,95.4,0.01,35.6,OK
Rajasthan,Rajasthan-Dist-05,2025-07-01,Skilling,3.52,0.754,0.701,0.614,7,0,1,299,5,47,112,135,100.0,0.01,22.4,OK
Rajasthan,Rajasthan-Dist-05,2025-08-01,Skilling,4.31,0.782,0.952,0.517,2,0,1,284,18,53,102,111,97.9,0.01,35.3,OK
Rajasthan,Rajasthan-Dist-05,2025-10-01,Health,4.07,0.693,0.911,0.423,5,0,0,254,43,45,87,79,100.0,0.014,28.3,OK
Rajasthan,Rajasthan-Dist-06,2023-01-01,WASH,4.54,0.615,0.601,0.409,4,0,0,293,14,58,102,119,100.0,0.01,18.9,OK
Rajasthan,Rajasthan-Dist-06,2023-02-01,Livelihoods,6.83,0.72,0.837,0.403,8,0,0,299,15,58,126,100,100.0,0.01,32.2,OK
Rajasthan,Rajasthan-Dist-06,2023-03-01,WASH,4.49,0.802,0.945,0.396,10,0,0,309,21,64,120,104,100.0,0.01,45.3,OK
Rajasthan,Rajasthan-Dist-06,2023-07-01,WASH,4.59,0.524,0.625,0.479,9,0,1,284,13,54,107,110,99.8,0.01,27.4,OK
Rajasthan,Rajasthan-Dist-06,2023-09-01,WASH,5.16,0.673,0.7,0.305,6,0,1,294,11,63,112,108,100.0,0.01,24.3,OK
Rajasthan,Rajasthan-Dist-06,2023-10-01,Health,5.28,0.683,0.661,0.421,4,0,0,286,51,43,88,104,100.0,0.01,25.7,OK
Rajasthan,Rajasthan-Dist-06,2023-11-01,Education,3.84,0.681,0.755,0.38,0,0,0,229,0,0,0,0,95.9,0.01,28.4,MISSING_AGE
Rajasthan,Rajasthan-Dist-06,2024-02-01,Livelihoods,3.73,0.687,0.795,0.29,7,0,0,312,25,61,120,106,100.0,0.01,27.1,OK
Rajasthan,Rajasthan-Dist-06,2024-05-01,Health,6.08,0.739,0.69,0.416,5,1,0,287,42,63,109,73,100.0,0.01,22.2,OK
Rajasthan,Rajasthan-Dist-06,2024-06-01,Livelihoods,4.6,0.809,0.811,0.407,3,0,1,317,17,74,108,118,100.0,0.01,44.6,OK
Rajasthan,Rajasthan-Dist-06,2024-08-01,Skilling,3.93,0.709,0.738,0.437,7,0,1,277,10,43,101,123,100.0,0.01,23.7,OK
Rajasthan,Rajasthan-Dist-06,2024-10-01,Education,4.89,0.697,0.874,0.371,10,0,0,294,15,150,102,27,100.0,0.01,36.8,OK
Rajasthan,Rajasthan-Dist-06,2024-12-01,WASH,6.04,0.739,0.97,0.4,7,0,0,320,14,66,120,120,100.0,0.01,25.0,OK
Rajasthan,Rajasthan-Dist-06,2025-01-01,WASH,4.8,0.51,0.85,0.452,4,0,0,283,14,48,101,120,100.0,0.01,36.4,OK
Rajasthan,Rajasthan-Dist-06,2025-02-01,Education,4.45,0.498,0.633,0.503,9,0,0,317,16,158,123,20,100.0,0.01,10.1,OK
Rajasthan,Rajasthan-Dist-06,2025-03-01,WASH,4.19,0.799,0.829,0.294,6,0,0,271,8,40,116,107,100.0,0.01,30.9,OK
Rajasthan,Rajasthan-Dist-06,2025-04-01,Skilling,4.64,0.743,0.592,0.552,6,1,0,309,18,60,138,93,100.0,0.01,33.9,OK
Rajasthan,Rajasthan-Dist-06,2025-05-01,Education,5.97,0.729,0.624,0.434,5,1,0,324,12,157,118,37,100.0,0.01,24.0,OK
Rajasthan,Rajasthan-Dist-06,2025-08-01,Livelihoods,5.12,0.69,0.623,0.411,3,0,1,281,14,34,102,131,100.0,0.01,20.2,OK
Rajasthan,Rajasthan-Dist-07,2023-01-01,Health,3.94,0.534,0.695,0.517,3,0,0,243,41,49,107,46,93.6,0.01,19.0,OK
Rajasthan,Rajasthan-Dist-07,2023-02-01,WASH,4.55,0.558,0.643,0.402,9,0,0,317,27,50,119,121,100.0,0.012,20.5,OK
Rajasthan,Rajasthan-Dist-07,2023-03-01,Livelihoods,5.76,0.659,0.573,0.455,6,0,0,297,24,60,123,90,100.0,0.01,32.4,OK
Rajasthan,Rajasthan-Dist-07,2023-04-01,Education,5.96,0.608,0.606,0.404,6,1,0,286,9,158,109,10,100.0,0.01,14.8,OK
Rajasthan,Rajasthan-Dist-07,2023-06-01,WASH,5.5,0.349,0.839,0.444,6,0,1,249,6,36,86,121,100.0,0.01,13.0,OK
Rajasthan,Rajasthan-Dist-07,2023-07-01,WASH,4.21,0.682,0.869,0.467,10,0,1,327,16,61,109,141,100.0,0.01,28.6,OK
Rajasthan,Rajasthan-Dist-07,2023-08-01,WASH,5.62,0.694,0.687,0.368,0,0,1,270,15,49,90,116,100.0,0.01,33.7,OK
Rajasthan,Rajasthan-Dist-07,2023-10-01,Health,4.3,0.796,0.777,0.459,7,0,0,289,44,45,114,86,100.0,0.01,36.8,OK
Rajasthan,Rajasthan-Dist-07,2023-11-01,Livelihoods,6.22,0.72,0.653,0.543,6,0,0,297,16,41,110,130,100.0,0.01,37.2,OK
Rajasthan,Rajasthan-Dist-07,2023-12-01,Skilling,5.96,0.714,0.961,0.55,6,0,0,303,7,44,111,141,100.0,0.01,46.5,OK
Rajasthan,Rajasthan-Dist-07,2024-02-01,Skilling,5.46,0.844,0.559,0.537,9,0,0,315,11,66,118,120,100.0,0.01,28.9,OK
Rajasthan,Rajasthan-Dist-07,2024-03-01,Health,5.18,0.692,0.767,0.512,1,0,0,285,50,44,97,94,100.0,0.01,25.5,OK
Rajasthan,Rajasthan-Dist-07,2024-04-01,WASH,5.35,0.672,0.612,0.537,6,1,0,308,9,60,103,136,100.0,0.01,29.5,OK
Rajasthan,Rajasthan-Dist-07,2024-06-01,WASH,4.89,0.744,0.776,0.471,5,0,1,296,17,46,126,107,100.0,0.01,27.3,OK
Rajasthan,Rajasthan-Dist-07,2024-07-01,Livelihoods,3.62,0.578,0.695,0.422,3,0,1,247,8,51,88,100,89.7,0.01,20.7,OK
Rajasthan,Rajasthan-Dist-07,2024-08-01,Livelihoods,4.79,0.92,0.685,0.513,9,0,1,322,22,55,117,128,100.0,0.01,41.2,OK
Rajasthan,Rajasthan-Dist-07,2024-10-01,Skilling,5.61,0.585,0.529,0.534,11,0,0,323,13,57,130,123,100.0,0.01,17.5,OK
Rajasthan,Rajasthan-Dist-07,2024-12-01,Education,3.05,0.624,0.747,0.399,4,0,0,264,13,145,110,0,87.9,0.039,27.4,OK
Rajasthan,Rajasthan-Dist-07,2025-01-01,WASH,5.05,0.842,0.845,0.44,4,0,0,302,19,51,122,110,100.0,0.01,41.5,OK
Rajasthan,Rajasthan-Dist-07,2025-03-01,Education,3.18,0.762,0.721,0.329,5,0,0,299,18,156,111,14,91.3,0.038,34.4,OK
Rajasthan,Rajasthan-Dist-07,2025-04-01,Skilling,4.17,0.729,0.664,0.584,3,1,0,260,22,43,114,81,97.3,0.01,27.2,OK
Rajasthan,Rajasthan-Dist-07,2025-05-01,Education,6.17,0.637,0.58,0.418,9,1,0,356,14,183,119,40,100.0,0.01,17.6,OK
Rajasthan,Rajasthan-Dist-07,2025-06-01,Health,3.62,0.529,0.595,0.409,6,0,1,260,39,34,119,68,90.3,0.035,23.0,OK
Rajasthan,Rajasthan-Dist-07,2025-07-01,Skilling,3.63,0.628,0.928,0.569,7,0,1,291,19,55,105,112,100.0,0.01,26.7,OK
Rajasthan,Rajasthan-Dist-07,2025-09-01,Education,3.79,0.64,0.805,0.45,7,0,1,299,10,156,120,13,100.0,0.028,28.1,OK
Rajasthan,Rajasthan-Dist-07,2025-10-01,Education,5.49,0.622,0.824,0.478,5,0,0,270,25,151,100,0,100.0,0.01,22.1,OK
Rajasthan,Rajasthan-Dist-08,2023-04-01,WASH,4.76,0.862,0.864,0.415,7,1,0,297,5,52,124,116,100.0,0.01,27.9,OK
Rajasthan,Rajasthan-Dist-08,2023-06-01,Education,3.56,0.426,0.573,0.401,5,0,1,264,6,148,107,3,90.2,0.01,15.1,OK
Rajasthan,Rajasthan-Dist-08,2023-09-01,Education,3.87,0.715,0.758,0.376,6,0,1,265,9,143,97,16,98.1,0.01,33.0,OK
Rajasthan,Rajasthan-Dist-08,2023-10-01,WASH,3.86,0.704,0.675,0.323,4,0,0,249,18,48,90,93,97.9,0.01,28.0,OK
Rajasthan,Rajasthan-Dist-08,2023-12-01,Education,3.6,0.435,0.762,0.398,5,0,0,248,24,128,90,6,100.0,0.044,27.5,OK
Rajasthan,Rajasthan-Dist-08,2024-01-01,Education,3.91,0.444,0.82,0.47,6,0,0,259,11,141,115,0,100.0,0.01,20.6,OK
Rajasthan,Rajasthan-Dist-08,2024-02-01,Education,3.86,0.654,0.585,0.365,7,0,0,273,17,138,102,16,100.0,0.01,23.9,OK
Rajasthan,Rajasthan-Dist-08,2024-05-01,WASH,4.25,0.683,0.744,0.441,5,1,0,283,19,52,110,102,100.0,0.01,25.4,OK
Rajasthan,Rajasthan-Dist-08,2024-07-01,Livelihoods,4.52,0.443,0.595,0.462,6,0,1,265,18,37,102,108,100.0,0.01,18.2,OK
Rajasthan,Rajasthan-Dist-08,2024-09-01,Skilling,3.41,0.554,0.407,0.419,7,0,1,253,8,58,80,107,94.9,0.01,18.7,OK
Rajasthan,Rajasthan-Dist-08,2024-10-01,Skilling,4.24,0.855,0.879,0.612,3,0,0,288,12,64,104,108,100.0,0.01,39.4,OK
Rajasthan,Rajasthan-Dist-08,2024-11-01,Health,2.56,0.704,0.695,0.42,4,0,0,243,44,38,96,65,93.1,0.042,30.8,OK
Rajasthan,Rajasthan-Dist-08,2025-03-01,Health,3.89,0.679,0.695,0.482,3,0,0,254,39,42,110,63,100.0,0.01,22.2,OK
Rajasthan,Rajasthan-Dist-08,2025-04-01,Education,4.11,0.736,0.735,0.404,4,1,0,253,15,127,101,10,100.0,0.01,43.2,OK
Rajasthan,Rajasthan-Dist-08,2025-05-01,Health,3.5,0.737,0.733,0.402,6,1,0,262,45,53,86,78,100.0,0.01,25.3,OK
Rajasthan,Rajasthan-Dist-08,2025-07-01,Skilling,1.91,0.73,0.672,0.445,5,0,1,245,12,55,75,103,80.4,0.075,24.7,OK
Rajasthan,Rajasthan-Dist-08,2025-08-01,Education,3.74,0.757,0.919,0.416,5,0,1,256,14,128,95,19,100.0,0.01,51.9,OK
Rajasthan,Rajasthan-Dist-08,2025-09-01,Health,2.9,0.68,0.832,0.388,7,0,1,263,41,51,88,83,95.5,0.028,28.5,OK
Tamil Nadu,Tamil-Dist-01,2023-02-01,Skilling,5.18,0.734,0.963,0.6,2,0,0,294,22,48,110,114,100.0,0.01,29.0,OK
Tamil Nadu,Tamil-Dist-01,2023-03-01,Livelihoods,5.76,0.589,0.792,0.521,4,0,0,302,16,53,97,136,100.0,0.01,28.9,OK
Tamil Nadu,Tamil-Dist-01,2023-04-01,Livelihoods,5.07,0.433,0.835,0.552,2,1,0,286,10,38,112,126,100.0,0.01,29.2,OK
Tamil Nadu,Tamil-Dist-01,2023-05-01,Skilling,2.94,0.54,0.71,0.53,8,1,0,274,12,53,100,109,94.8,0.01,21.1,OK
Tamil Nadu,Tamil-Dist-01,2023-06-01,Skilling,4.52,0.505,0.678,0.596,4,0,1,298,17,65,125,91,100.0,0.01,27.0,OK
Tamil Nadu,Tamil-Dist-01,2023-07-01,WASH,3.9,0.541,0.697,0.514,6,0,1,272,19,40,90,123,100.0,0.01,26.1,OK
Tamil Nadu,Tamil-Dist-01,2023-08-01,WASH,3.82,0.522,0.716,0.567,10,0,1,328,17,50,142,119,100.0,0.01,25.3,OK
Tamil Nadu,Tamil-Dist-01,2023-09-01,Skilling,4.73,0.551,0.801,0.61,6,0,1,270,8,69,107,86,100.0,0.01,21.0,OK
Tamil Nadu,Tamil-Dist-01,2023-11-01,Skilling,3.73,0.633,0.896,0.692,8,0,0,288,23,56,118,91,100.0,0.01,46.9,OK
Tamil Nadu,Tamil-Dist-01,2024-01-01,WASH,3.93,0.53,0.789,0.453,5,0,0,275,16,55,102,102,95.9,0.01,28.8,OK
Tamil Nadu,Tamil-Dist-01,2024-03-01,WASH,4.46,0.538,0.682,0.529,4,0,0,265,14,52,106,93,100.0,0.01,21.9,OK
Tamil Nadu,Tamil-Dist-01,2024-05-01,Education,4.46,0.529,0.844,0.611,5,1,0,282,10,143,121,8,100.0,0.01,34.3,OK
Tamil Nadu,Tamil-Dist-01,2024-06-01,Education,4.41,0.758,0.831,0.492,8,0,1,276,11,137,100,28,100.0,0.01,32.3,OK
